,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,3.0905253887176514,2.0162131786346436,1.152129888534546,0.9836903810501099,0.9228373765945435,0.7876289486885071,0.9183213710784912,0.8113583326339722,1.0375152826309204,0.6291080117225647,0.8649947047233582,0.650179922580719,0.5883485078811646,0.5678541660308838,0.9463813900947571
1,2.7221179008483887,1.5373808145523071,1.041374921798706,1.0702316761016846,1.420213222503662,1.3692800998687744,1.0860090255737305,1.0666111707687378,0.931572437286377,0.7106908559799194,1.102636694908142,0.8937227129936218,0.5423629283905029,0.7909685373306274,1.207840919494629
2,2.0547468662261963,1.4629013538360596,1.3863677978515625,1.1126681566238403,1.0925372838974,0.927022397518158,1.0960317850112915,0.516244649887085,0.7025222778320312,1.0519206523895264,0.7435320615768433,0.8972065448760986,0.9329475164413452,0.7106291055679321,1.201320767402649
3,1.8827590942382812,1.5348650217056274,1.2379562854766846,0.947742223739624,1.6459745168685913,1.1927778720855713,0.9169346690177917,0.8054271340370178,0.8485732674598694,1.0810362100601196,0.6968430876731873,1.2585331201553345,0.6917943358421326,0.6899548172950745,0.8373361229896545
4,2.128739833831787,1.2890851497650146,1.0259217023849487,1.397487759590149,0.9080255031585693,0.9833523631095886,0.5991611480712891,1.1279102563858032,1.515254020690918,0.6119061708450317,0.7153570652008057,0.8226765990257263,1.1756975650787354,0.6757493019104004,0.8337867856025696
5,1.8080655336380005,1.2074841260910034,1.1671675443649292,1.3405622243881226,0.7933149337768555,1.13015615940094,0.9668805003166199,0.9038116335868835,0.8115721344947815,1.409677505493164,1.136892318725586,0.90206378698349,1.0873087644577026,0.6440250277519226,0.8801911473274231
6,1.9790903329849243,0.9604822993278503,0.9084989428520203,1.1708163022994995,1.0500844717025757,1.1959116458892822,1.1855767965316772,0.9790356755256653,1.0124504566192627,1.0780094861984253,1.148018479347229,0.8718783855438232,0.8075263500213623,0.9653688669204712,0.516512393951416
7,1.6253283023834229,1.4620366096496582,1.1845901012420654,1.216954231262207,1.4017646312713623,1.3180817365646362,0.8534356951713562,0.6624779105186462,1.1603481769561768,0.9799400568008423,0.8013400435447693,0.8948548436164856,0.627392590045929,0.868730902671814,0.8692416548728943
8,1.936655879020691,1.3308560848236084,1.1564664840698242,1.2014596462249756,1.0085437297821045,0.9749670028686523,0.9085856676101685,1.2181332111358643,1.0348345041275024,0.8688993453979492,1.054587483406067,0.9149175882339478,0.7382271885871887,0.9089149832725525,0.7686798572540283
9,1.5505263805389404,1.5541703701019287,1.3004769086837769,1.0232056379318237,1.4825538396835327,1.10373055934906,0.7830708622932434,0.6722802519798279,0.8134457468986511,0.8996052145957947,0.9338079690933228,0.7779932022094727,0.9013103246688843,0.5933883190155029,0.7370598316192627
10,1.4611352682113647,1.4735580682754517,1.8326358795166016,1.237189769744873,0.9477304220199585,1.495804786682129,1.1945549249649048,1.0747119188308716,1.0571216344833374,0.6109941601753235,0.9478001594543457,0.8368131518363953,0.663329005241394,1.0310659408569336,0.6199048161506653
11,2.0405220985412598,1.2730393409729004,0.9663834571838379,0.900449275970459,0.8459278345108032,1.2559975385665894,0.9649187326431274,0.7018852233886719,0.7355189323425293,1.0723884105682373,0.6335307955741882,0.7118476629257202,0.7030890583992004,0.9434474110603333,0.6636450886726379
12,1.6712837219238281,1.3997328281402588,1.1820087432861328,1.2384376525878906,0.9969932436943054,1.0650041103363037,0.8167206048965454,1.268977403640747,0.693878173828125,0.9533021450042725,0.9933435916900635,0.8168206214904785,0.526910126209259,0.7748357653617859,1.0992881059646606
13,1.4786652326583862,1.061749815940857,1.2739245891571045,1.0734680891036987,1.2024669647216797,0.7367100119590759,0.8584092259407043,1.1115272045135498,1.1362104415893555,1.3072190284729004,0.6389297842979431,0.9156098961830139,1.0539131164550781,0.6954324245452881,0.9034721255302429
14,1.5442227125167847,1.199413537979126,0.9138025641441345,1.064772367477417,1.1650856733322144,0.8392775654792786,0.7945683598518372,0.9461961984634399,0.6346233487129211,0.9583409428596497,0.7040492296218872,0.9785345196723938,0.5763657093048096,0.7615684270858765,0.8280419707298279
15,1.4667987823486328,1.8003394603729248,0.8501135110855103,1.1511942148208618,1.2728710174560547,1.2108744382858276,1.021858811378479,0.8925939798355103,0.7347319722175598,1.1729668378829956,0.5437987446784973,0.9852799773216248,0.9612057209014893,0.9457574486732483,0.4382821321487427
16,1.6608152389526367,1.0154974460601807,1.5752556324005127,1.257825255393982,0.9350151419639587,0.9111751317977905,0.8240301012992859,0.8390140533447266,0.8033360838890076,0.8157414197921753,0.845891535282135,0.9313688278198242,0.6447023749351501,0.42069634795188904,0.6924314498901367
17,1.7282073497772217,0.8834725618362427,1.2262367010116577,1.2470277547836304,0.9957505464553833,0.8453810214996338,0.98560631275177,0.8205253481864929,0.6750207543373108,0.5728660821914673,0.48741039633750916,0.6160255670547485,1.23552405834198,1.369213581085205,1.008679747581482
18,1.5163307189941406,1.186631202697754,1.2527368068695068,0.8037190437316895,1.5411121845245361,1.1647897958755493,0.8160980939865112,0.527482271194458,0.9737178683280945,0.8284406661987305,0.7614167928695679,0.5650320053100586,0.9064456224441528,0.5733949542045593,0.9970223903656006
19,1.6217962503433228,1.2434942722320557,1.046389102935791,1.049500823020935,0.8774418234825134,1.2076008319854736,1.0316839218139648,1.2367464303970337,0.8855754137039185,0.9218165874481201,0.9101191759109497,0.7134810090065002,1.3005915880203247,0.6592936515808105,0.9442639350891113
20,1.2941315174102783,1.2805923223495483,1.0997967720031738,0.998184084892273,0.9711922407150269,0.67201167345047,0.9718613624572754,0.973944902420044,0.6172356605529785,0.6819208264350891,0.4144817888736725,0.9222006797790527,0.3960898816585541,0.5715025067329407,0.7008164525032043
21,1.427908182144165,0.7497146129608154,1.0504335165023804,1.3256523609161377,1.4246541261672974,0.8002268075942993,1.092774510383606,0.5127483606338501,1.0835758447647095,0.6829933524131775,1.1160662174224854,0.8216562867164612,1.0562262535095215,0.7704594731330872,0.7326079607009888
22,1.3589653968811035,1.4224992990493774,0.8993099927902222,0.987209141254425,0.8376343846321106,0.8194555640220642,0.9222539663314819,0.9814417362213135,0.8510048389434814,0.9484666585922241,0.6960130333900452,0.7734416723251343,0.8208677768707275,0.8480657935142517,0.919234573841095
23,1.36801016330719,1.188968539237976,1.3323060274124146,1.1158289909362793,1.078194260597229,0.9841640591621399,1.0928725004196167,1.3304696083068848,1.2629059553146362,1.1414341926574707,0.993614673614502,0.4730479121208191,0.749435305595398,0.8116429448127747,0.6115186214447021
24,1.6196056604385376,1.5348800420761108,0.9205484986305237,1.1348092555999756,0.958774209022522,1.1786518096923828,0.881679356098175,0.9423664808273315,0.869476854801178,0.8303711414337158,1.0128841400146484,0.7726182341575623,0.9533500075340271,0.6647771596908569,0.6366184949874878
25,1.608715534210205,0.8907935619354248,1.125357985496521,1.1341687440872192,1.090895652770996,0.8771268725395203,0.9537788033485413,0.6711302399635315,0.5567699670791626,0.8824020028114319,1.1322623491287231,0.7105398178100586,0.9354705810546875,0.5798709392547607,0.9246115684509277
26,1.7454910278320312,1.6427487134933472,1.0513253211975098,0.9038811922073364,0.721642255783081,1.0870229005813599,1.0652873516082764,1.1120659112930298,1.264611005783081,1.030073642730713,1.3255743980407715,0.8386749029159546,0.8178908824920654,0.956123948097229,0.7577686309814453
27,1.3542839288711548,0.8553070425987244,1.4149969816207886,1.2462562322616577,0.8954594731330872,1.2528281211853027,1.1398699283599854,1.0188305377960205,0.8493695855140686,0.982359766960144,0.8754993081092834,0.6627064943313599,0.8224538564682007,0.5574127435684204,0.577129602432251
28,1.2670552730560303,1.5108401775360107,0.9975261688232422,1.234657883644104,1.053627610206604,0.5712388157844543,0.9937740564346313,1.192062258720398,1.0469794273376465,0.9020357728004456,0.8972100019454956,0.7683550715446472,0.7767284512519836,0.7583474516868591,0.8250424861907959
29,1.3865323066711426,1.1742908954620361,0.6400189399719238,1.5745000839233398,0.9309166073799133,0.8202463388442993,0.9077902436256409,0.9495888352394104,0.7616409659385681,0.651655375957489,0.8360955119132996,1.0292176008224487,1.2012104988098145,0.7501128911972046,1.2346094846725464
30,1.400959849357605,1.1840126514434814,0.7762102484703064,1.1409662961959839,0.899666965007782,0.6855387687683105,0.8859228491783142,0.7565904259681702,0.8905692100524902,0.8761457204818726,1.061020016670227,0.9216568470001221,0.957417905330658,0.7517157196998596,0.8879824280738831
31,1.650432825088501,0.9157587289810181,1.1322087049484253,0.9991544485092163,1.075011134147644,1.07552170753479,0.9318127632141113,1.4850893020629883,1.0134845972061157,0.8564901351928711,0.7496798634529114,0.8593246340751648,0.9623252749443054,0.6579428315162659,0.8438587188720703
